,index,value,label,next_stream,stream,strahler,topo,distance,elev_ft,area_10m2,wetland,longitude,latitude,elev_m,sample_name,site_id,sample_type,date,time,datetime,description,temperature_deg_C,pH,Conductivity_uS_cm,DO_percent,Alkalinity_meq_L,DOC_mg_L,DIC_mg_L,d13C_permil,pCO2_ppmv,Rn_bq_m3,Rn_sterror,pCO2_calc_dic_ph,u_pCO2_calc_dic_ph,alk_calc_dic_ph,u_alk_calc_dic_ph,dic_calc_alk_ph,u_dic_calc_alk_ph,pCO2_calc_alk_ph,u_pCO2_calc_alk_ph,dic_calc_pco2_ph,u_dic_calc_pco2_ph,alk_calc_pco2_ph,u_alk_calc_pco2_ph,pH_calc_dic_alk,u_pH_calc_dic_alk,pCO2_calc_dic_alk,u_pCO2_calc_dic_alk,pH_calc_dic_pco2,u_pH_calc_dic_pco2,alk_calc_dic_pco2,u_alk_calc_dic_pco2,ph_calc_alk_pco2,u_ph_calc_alk_pco2,dic_calc_alk_pco2,u_dic_calc_alk_pco2,KHenry,CO2_calc_alk_ph,CO2_calc_alk_pco2,bicarb_calc_alk_ph,bicarb_calc_alk_pco2,carb_calc_alk_ph,carb_calc_alk_pco2,pco2,CO2_calc,bicarb_calc,carb_calc,dic_calc,dic_calc_u,e_bg,e_dg,e_db,e_cg,e_cb,d13c_bicarb,d13c_co2,d13c_carb,clip,upstreamwet,clip_strahler1,temperature_filled,discharge,velocity,width,depth,xarea,slope
15,5574,1,,6,1,1,11,19441.8714592833,6789.357,867,,-121.966241437461,43.2638157723675,2069.3960136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.004657503097575409,0.03304804297071896,0.9888333091068082,0.14252279098462373,0.14093128303246347,-0.10003536000001531
16,5561,1,,6,1,1,11,19427.729323207,6789.357,868,,-121.96612047958,43.2639073841944,2069.3960136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0046628750734665,0.03306256024214104,0.9892267869538073,0.14256779458272087,0.14103188135815536,-3.0479999986710026e-05
17,5589,2,,6,2,1,11,19584.2978707121,6884.931,618,,-121.967961234937,43.2636132453489,2098.5269688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00331988110069389,0.029048825893976168,0.879789343459384,0.1299018239902856,0.11428624044258982,-0.19747991999997794
18,5580,2,,6,2,1,11,19570.1557346358,6878.452,626,,-121.967840280091,43.2637048590252,2096.5521696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0033628569078226135,0.029191521959831056,0.8837034153888979,0.13036022946186923,0.11519978000633427,-0.18111215999999786
19,5581,2,,6,2,1,11,19560.1557343158,6873.047,642,,-121.967717123034,43.2637064682166,2094.9047256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.003448808522080061,0.02947356374748161,0.8914343739466406,0.13126442950338119,0.11701362453580955,-0.16126968000000944
20,5582,2,,6,2,1,11,19550.1557339958,6867.87,688,,-121.96759396597,43.263708077273,2093.326776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0036959194130702206,0.03026095939948572,0.912980813933285,0.13377598249554024,0.12213490538350322,-0.23013923999999406
21,5567,2,,6,2,1,11,19536.0135979195,6857.946,697,,-121.967473010372,43.2637996905549,2090.3019408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0037442671960900347,0.030411169976369827,0.917085170763788,0.13425301059450695,0.12312144514661605,-0.3193084799999951
22,5568,2,,6,2,1,11,19526.0135975995,6846.918,893,,-121.96734985311,43.2638012993437,2086.9406064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00479717447074376,0.03342217778752681,0.9989687322694284,0.14368084508515716,0.14353267166611958,-0.321655439999995
23,5569,2,,6,2,1,11,19516.0135972795,6836.84,927,,-121.967226695842,43.2638029079975,2083.868832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0049798216510408356,0.03390139364986853,1.0119352577061236,0.1451588467971346,0.1468913550419821,-0.24911303999999745
24,5570,2,,6,2,1,11,19506.0135969595,6830.572,1055,,-121.967103538568,43.2638045165163,2081.9583456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.005667434565100412,0.035613838564077856,1.0581311759256757,0.1503932063703541,0.15913574030789562,-0.20325588000000608
25,5571,2,,6,2,1,11,19496.0135966395,6823.503,1058,,-121.966980381286,43.2638061249,2079.8037144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.005683550492773683,0.03565238809401785,1.059168667602697,0.15051021366760928,0.15941570247091896,-0.24176735999999438
26,5572,2,,6,2,1,11,19486.0135963195,6814.708,1080,,-121.966857223999,43.2638077331488,2077.1229984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.005801733962377672,0.035933038721412784,1.0667187027972738,0.15136098851063187,0.1614595973181743,-0.2436723599999823
27,5573,2,,6,2,1,11,19476.0135959995,6807.514,1081,,-121.966734066704,43.2638093412626,2074.9302672000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.005807105938268763,0.03594571112773677,1.067059483326195,0.15139935994680995,0.16155212280075965,-0.18460211999999956
28,5557,2,,6,2,1,11,19461.8714599232,6802.595,1090,,-121.966613109588,43.2639009536198,2073.430956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.005855453721288577,0.03605943762928268,1.070117258554716,0.151743548320515,0.16238338993211462,-0.13424916000001302
29,5558,2,,6,2,1,11,19451.8714596033,6798.705,1201,,-121.966489952096,43.263902561466,2072.245284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006451743045199615,0.037416650610883305,1.1065395892661671,0.15582789254643087,0.17242973221454003,-0.10041636000000835
30,5559,2,,6,2,1,11,19441.8714592833,6796.006,1202,,-121.966366794597,43.2639041691771,2071.4226288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006457115021090706,0.03742851712968204,1.1068574858231348,0.15586341760012834,0.1725185905366794,-0.11701272000000244
31,5560,2,,6,2,1,11,19431.8714589633,6791.027,1205,,-121.966243637092,43.2639057767533,2069.9050296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006473230948763977,0.037464080062002886,1.1078101375531222,0.15596986416084307,0.17278499667016534,-0.15175991999999497
32,294,3,,24,3,1,11,19173.4147400182,6880.019,606,,-121.974351806824,43.3080961299622,2097.0297912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.003255417390000805,0.028832621547183888,0.8738555288076008,0.12920606770849313,0.11290743662255594,-0.20104608000001462
33,295,3,,24,3,1,11,19163.4147396982,6873.423,607,,-121.97422855876,43.3080977463,2095.0193304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0032607893658918954,0.028850739250924365,0.874352936784799,0.12926442754429632,0.11302273184516134,-0.25633680000000825
34,296,3,,24,3,1,11,19153.4147393782,6863.199,608,,-121.97410531069,43.3080993625027,2091.9030552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0032661613417829857,0.028868838487887148,0.8748498084142499,0.1293227176094138,0.1131379547242058,-0.3619042799999761
35,297,3,,24,3,1,11,19143.4147390581,6849.676,676,,-121.973982062612,43.3081009785702,2087.7812448000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0036314557023771356,0.03005877428208303,0.9074532732686019,0.1331328447875949,0.12081183578206373,-0.37156643999999234
36,298,3,,24,3,1,11,19133.4147387382,6838.818,693,,-121.973858814528,43.3081025945027,2084.4717264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.003722779292525673,0.030344558851787874,0.9152653230898181,0.13404155364149617,0.12268358590114518,-0.34619184000000586
37,300,3,,24,3,1,11,19119.2726026619,6826.96,727,,-121.973733353939,43.3080142055993,2080.8574080000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.003905426472822748,0.03090337155329854,0.9305207832269736,0.13581149338558215,0.12637541719637685,-0.31060643999999227
38,302,3,,24,3,1,11,19105.1304665856,6818.437,764,,-121.973607893719,43.3079258165568,2078.2595976000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.004104189580793094,0.03149340382823365,0.946600380859383,0.13767057827016063,0.13031902182366556,-0.3121304400000099
39,303,3,,24,3,1,11,19095.1304662656,6806.479,902,,-121.973484645985,43.3079274320791,2074.6147992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.004845522253763574,0.033550112864823685,1.0024320758229968,0.14407600318389951,0.14442640694791709,-0.2942843999999923
40,305,3,,24,3,1,11,19080.9883301893,6799.127,928,,-121.973359186313,43.3078390427599,2072.3739096000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.004985193626931925,0.03391532220897244,1.0123118746865811,0.14520171719879182,0.14698942254521974,-0.19712939999999435
41,306,3,,24,3,1,11,19070.9883298693,6793.544,930,,-121.973235938751,43.3078406580095,2070.6722112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.004995937578714107,0.03394315148005994,1.0130643120873126,0.14528735747129679,0.14718543685164276,-0.2380183200000147
42,310,3,,24,3,1,11,19056.846193793,6783.509,943,,-121.973110479628,43.3077522684136,2067.6135432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0050657732652982825,0.03412314504260832,1.0179295105627568,0.1458407840466778,0.14845563792472344,-0.23215092000000367
43,311,3,,24,3,1,11,19046.846193473,6778.311,951,,-121.972987232237,43.3077538833905,2066.0291928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0051087490724270055,0.034233147918015884,1.0209016816009922,0.1461786060142823,0.1492339846940697,-0.18294095999999627
44,313,3,,24,3,1,11,19032.7040573968,6771.505,961,,-121.972861773662,43.307665493518,2063.954724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00516246883133791,0.03436984898371507,1.0245939596638578,0.14659799395093553,0.15020341910096732,-0.2169718800000055
45,314,3,,24,3,1,11,19022.7040570768,6764.074,1005,,-121.972738526443,43.3076671082222,2061.6897552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0053988357705458895,0.03496109961584537,1.040547722929204,0.14840653649781682,0.15442408362061308,-0.2399537999999893
46,315,3,,24,3,1,11,19012.7040567567,6755.76,1011,,-121.972615279217,43.3076687227914,2059.1556480000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.005431067625892432,0.03504047446985476,1.0426875585638302,0.1486486744583382,0.15499412345471425,-0.22733507999998892
47,316,3,,24,3,1,11,19002.7040564368,6749.157,1079,,-121.972492031985,43.3076703372255,2057.1430536000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.0057963619864865815,0.035920359049719304,1.0663777155689727,0.15132259126745656,0.1613670391897677,-0.19636740000000827
48,318,3,,24,3,1,11,18988.5619203605,6742.875,1124,,-121.972366574315,43.3075819468011,2055.2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006038100901585651,0.03648390210430122,1.0815218847393315,0.1530254877941371,0.16550041397227072,-0.1701393600000074
49,319,3,,24,3,1,11,18978.5619200405,6737.993,1166,,-121.972243327254,43.3075835609626,2053.7402664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00626372388901145,0.036997408252998173,1.095302236120774,0.15457075532880538,0.16930169395051758,-0.10395204000001286
50,320,3,,24,3,1,11,18968.5619197205,6736.054,1167,,-121.972120080187,43.3075851749889,2053.1492592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00626909586490254,0.03700949392558213,1.0956263471031362,0.15460705121410123,0.16939155875809322,-0.08686800000000403
51,321,3,,24,3,1,11,18958.5619194005,6732.293,1268,,-121.971996833113,43.3075867888801,2052.0029064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006811665429902674,0.038198579869699725,1.1274668462451434,0.15816205939341446,0.17832247829993006,-0.19392900000000282
52,323,3,,24,3,1,11,18944.4197833242,6723.329,1270,,-121.971871376348,43.3074983979039,2049.2706792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006822409381684855,0.03822152335490569,1.1280802841453277,0.15823034486388843,0.17849653239446844,-0.21939503999999488
53,324,3,,24,3,1,11,18934.4197830042,6717.897,1272,,-121.971748129446,43.3075000115225,2047.6150056000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006833153333467036,0.038244444485246075,1.1286930897361802,0.15829855229501463,0.17867048209062436,-0.21169883999998546
54,326,3,,24,3,1,11,18920.2776469279,6709.438,1297,,-121.971622673228,43.3074116202696,2045.0367024000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006967452730744297,0.03852909534793881,1.1363004712024194,0.15914464589112842,0.1808361361154314,-0.1748637600000052
55,327,3,,24,3,1,11,18910.277646608,6706.423,1300,,-121.971499426498,43.3074132336156,2044.1177304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.006983568658417569,0.038563024481779694,1.1372068841073246,0.1592453791149284,0.18109494139177734,-0.17500092000000222
56,329,3,,24,3,1,11,18896.1355105317,6697.955,1303,,-121.971373970829,43.3073248420861,2041.5366840000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00699968458609084,0.038596905182901514,1.1381119282350047,0.15934594368558727,0.18135351922443022,-0.3084118800000056
57,331,3,,24,3,1,11,18881.9933744554,6686.186,1372,,-121.97124851553,43.3072364504174,2037.9494928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00737035092257608,0.03936319555877971,1.158561758593486,0.16161386967766986,0.18723964906685964,-0.21712428000000727
58,332,3,,24,3,1,11,18871.9933741354,6683.708,1373,,-121.971125269149,43.3072380633531,2037.1941984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00737572289846717,0.03937412383359369,1.1588531264919517,0.16164612292328642,0.18732411493495282,-0.14580108000000108
59,334,3,,24,3,1,11,18857.8512380591,6676.619,1396,,-121.970999814398,43.3071496714078,2035.0334712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.00749927834396225,0.03962412624902684,1.165516576225001,0.16238328390746157,0.18926040909599692,-0.15005303999998887
60,335,3,,24,3,1,11,18847.8512377391,6673.862,1446,,-121.970876568189,43.3071512840708,2034.1931376000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.007767877138516772,0.04015894708201911,1.1797581957650287,0.16395589158309595,0.19342830683911993,-0.1947824399999945
61,339,3,,24,3,1,11,18833.7091016628,6663.838,1470,,-121.970751113987,43.3070628918489,2031.1378224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.007896804559902942,0.040411598491029585,1.186479770320841,0.16469674743095888,0.19540935906447365,-0.24544020000000727
62,340,3,,24,3,1,11,18823.7091013428,6657.757,1479,,-121.97062786795,43.3070645042393,2029.2843336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.007945152342922757,0.04050568416372327,1.1889818272085035,0.16497230412070982,0.1961490715922385,-0.23077931999999918
63,341,3,,24,3,1,11,18813.7091010228,6648.695,1484,,-121.970504621906,43.3070661164946,2026.522236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.007972012222378208,0.04055780090962041,1.190367552600545,0.16512486540315932,0.19655928190345318,-0.22262591999999587
64,342,3,,24,3,1,11,18803.7091007028,6643.149,1521,,-121.970381375856,43.3070677286148,2024.8318152000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.008170775330348556,0.040940128730330386,1.20052810797052,0.16624237411098028,0.1995786428559825,-0.20849843999999393
65,343,3,,24,3,1,11,18793.7091003828,6635.014,1523,,-121.970258129799,43.3070693405999,2022.3522672000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,6.7871428571428565,0.008181519282130735,0.04096063027776856,1.2010726939596172,0.1663022151447565,0.19974104955536454,-0.2650998000000072
